label,in_pkt,in_size,out_pkt,out_size,cumul_1,cumul_2,cumul_3,cumul_4,cumul_5,cumul_6,cumul_7,cumul_8,cumul_9,cumul_10,cumul_11,cumul_12,cumul_13,cumul_14,cumul_15,cumul_16,cumul_17,cumul_18,cumul_19,cumul_20,cumul_21,cumul_22,cumul_23,cumul_24,cumul_25,cumul_26,cumul_27,cumul_28,cumul_29,cumul_30,pkg_count,chunk_count,total_size,chunk_1,chunk_2,chunk_3,chunk_4,chunk_5,chunk_6,chunk_7,chunk_8,chunk_9,chunk_10,chunk_11,chunk_12,chunk_13,chunk_14,chunk_15,chunk_16,chunk_17,chunk_18,chunk_19,chunk_20,chunk_21,chunk_22,chunk_23,chunk_24,chunk_25
Game_of_Thrones,91,41601,120,102348,-4377.0,-6799.419354838709,-10437.806451612902,-9663.67741935484,-11633.0,-10774.51612903226,-13940.0,-17983.387096774197,-17101.161290322572,-19881.3870967742,-20970.677419354823,-24771.483870967742,-28232.58064516132,-27692.0,-30701.58064516129,-31297.41935483871,-36206.06451612903,-35791.12903225811,-39227.0,-42972.25806451614,-42805.0,-46875.6129032258,-45686.58064516129,-48872.58064516128,-49393.48387096775,-49767.0,-56151.74193548387,-57922.0,-59679.58064516129,-61500.16129032258,76,6,11665,211,758,1493,2349,848,6006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google_Classroom,69,49287,102,63709,-1190.903225806451,-1713.9032258064528,-1741.258064516129,-3665.129032258064,-1968.0,-3068.516129032258,-3529.612903225802,-3629.0,-4849.774193548387,-4214.774193548387,-4710.709677419374,-3597.7741935484,-3843.806451612903,-3889.483870967742,-4804.258064516118,-6171.451612903216,-7099.0,-7718.548387096775,-8124.451612903231,-9719.193548387071,-8615.225806451614,-11305.225806451614,-9782.0,-11143.290322580682,-10930.0,-13631.903225806453,-12935.032258064515,-13577.258064516162,-13253.645161290322,-13795.32258064516,48,5,8749,735,226,4236,2652,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google_Classroom,97,46273,126,108012,-142.0,-2924.0,-5207.0,-8433.290322580653,-9845.258064516129,-8922.16129032258,-9227.096774193562,-15248.451612903224,-14114.999999999998,-16344.258064516129,-18324.45161290324,-19360.70967741936,-21880.483870967742,-23648.0,-27121.09677419355,-27343.16129032261,-30188.0,-34293.51612903226,-33117.193548387164,-37294.0,-41572.93548387097,-41357.48387096775,-40894.0,-47275.35483870968,-49067.645161290326,-52747.03225806447,-54301.77419354839,-56047.64516129044,-59069.0,-63168.1935483871,77,4,9482,211,813,72,8386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google_Classroom,56,19009,60,10538,-497.8387096774193,-101.6774193548387,-267.25806451612846,4546.645161290323,4657.806451612903,4637.967741935484,4610.129032258064,4111.290322580645,4425.193548387095,4518.612903225807,4151.774193548387,3625.483870967742,3752.9354838709696,3832.387096774196,3948.000000000002,4011.58064516129,3942.741935483871,3435.903225806452,3948.064516129032,3899.225806451613,8596.387096774193,8707.548387096775,8762.709677419354,8731.645161290318,8343.032258064517,8496.29032258064,8814.354838709678,8402.806451612902,7894.419354838709,8289.1935483871,54,4,7467,2412,403,2469,2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Google_Classroom,32,7621,32,6440,-332.0967741935484,-155.51612903225802,-382.87096774193554,-191.29032258064507,-303.38709677419365,-172.32258064516117,-186.96774193548404,-170.6129032258063,-83.54838709677517,-172.16129032258044,18.483870967742405,-173.96774193548362,135.03225806451502,-159.03225806451582,269.35483870967784,-118.16129032258068,385.0645161290323,-12.806451612903343,450.483870967742,57.54838709677416,543.9032258064517,155.90322580645167,673.3225806451612,290.258064516129,816.741935483871,438.6129032258064,929.1612903225806,555.9677419354838,1041.5806451612905,673.3225806451613,32,6,6981,248,369,425,1650,440,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harlem_Shake,138,182356,119,51180,-14.580645161290334,-1573.6451612903224,-3150.741935483871,-3328.290322580645,-5245.6774193548345,-7833.935483870968,-10881.548387096767,-7432.58064516129,2723.0967741935483,7718.677419354837,5327.645161290321,12617.129032258064,17984.580645161288,15233.387096774186,13735.290322580646,14960.967741935478,13352.612903225783,11033.548387096776,11296.967741935485,9776.387096774191,6744.806451612903,10471.903225806453,10417.645161290322,7385.064516129032,6336.161290322553,5713.903225806452,6150.290322580645,10265.290322580466,55435.38709677389,123103.32258064517,111,3,10535,4696,1380,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harlem_Shake,78,154556,87,32731,-988.0,-1345.0,-2733.0,-2767.967741935484,-3055.8387096774195,-4516.419354838713,-3679.7741935483873,-3958.741935483871,-5339.709677419352,-6389.870967741936,-5177.387096774201,-6466.612903225807,-8072.645161290322,-7228.483870967754,-7501.935483870961,-9314.870967741936,-8800.612903225807,-8141.129032258062,-10012.612903225803,-9896.83870967742,-9138.32258064516,-10717.290322580646,14733.741935483871,26891.48387096777,34589.06451612906,41919.387096774255,57094.87096774193,90098.90322580644,103310.35483870968,109711.64516129043,45,6,9898,206,2561,2277,785,779,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harlem_Shake,36,10897,38,6964,-171.2903225806452,-176.70967741935476,-578.8064516129032,-172.96774193548387,-617.6774193548387,-347.7096774193556,-303.9999999999995,-648.483870967742,-266.6774193548387,-716.3548387096774,-484.74193548387086,-529.4516129032245,-863.1612903225806,-897.3870967741937,-862.0322580645162,-444.74193548387103,-462.6129032258066,-1001.8387096774192,-868.193548387097,-1360.7096774193549,-855.5806451612904,-1326.5806451612902,-1383.0645161290322,-1185.8064516129002,-873.0967741935485,-914.6451612903254,967.774193548394,3689.5483870967737,3933.483870967742,3465.935483870968,35,5,4966,689,1228,354,410,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harlem_Shake,24,5383,24,4806,-360.741935483871,-39.935483870967744,-300.58064516129014,-345.6774193548388,-100.83870967741936,-475.45161290322585,-106.41935483870998,-205.3225806451612,-412.6774193548387,16.32258064516128,-372.1612903225807,-77.00000000000108,48.96774193548392,-264.3870967741936,107.48387096774192,-202.9677419354836,-118.48387096774286,167.5806451612903,-206.0967741935484,226.09677419354875,22.32258064516145,-108.41935483871048,293.74193548387103,-93.80645161290334,265.0967741935489,283.6451612903227,18.96774193548383,492.9032258064517,131.3548387096791,335.4193548387103,24,2,4903,3978,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillary_Clinton,147,198413,121,64048,-3792.870967741936,-5488.741935483871,-1577.4516129032256,-3151.935483870968,-3209.9677419354844,-4266.516129032251,-4461.387096774193,-6103.129032258064,-9880.83870967742,-3638.32258064516,168.4193548387093,-854.5161290322457,-1660.3225806451617,-2619.129032258049,-2391.258064516129,-4074.3870967742014,-6691.225806451613,-8291.677419354839,-9233.193548387097,-7905.967741935463,-11242.290322580646,-10878.225806451568,-14368.032258064515,-13245.161290322554,-13383.096774193547,-15292.838709677422,-16768.645161290347,18353.451612903227,75178.96774193531,134279.48387096776,116,8,13700,699,1014,2848,2524,2586,2036,1832,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillary_Clinton,102,168312,118,43298,-1059.741935483871,-1227.0,-2240.000000000004,-3741.0322580645184,-5555.83870967742,-7175.451612903225,-7548.806451612909,-7568.548387096778,-7663.709677419355,-8227.677419354839,-8758.645161290322,-9620.806451612892,-10521.483870967731,-11153.548387096776,-11626.516129032258,-12721.51612903225,-13662.548387096753,-14491.354838709678,-14962.096774193547,-15415.870967741936,-5800.322580645162,5670.548387096769,21212.74193548387,32339.774193548383,40674.06451612906,49500.83870967742,57378.87096774193,79736.90322580645,103786.93548387096,120710.77419354852,55,7,14491,589,206,753,4682,833,5942,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillary_Clinton,30,7680,30,7266,-439.6774193548387,-46.41935483870968,-486.0322580645161,-54.83870967741936,-501.3870967741936,-101.25806451612904,-554.741935483871,-102.67741935483872,-563.0967741935483,-69.0967741935484,-536.4516129032259,-35.51612903225808,-509.8064516129032,-1.935483870967758,-482.1612903225807,15.25806451612948,-409.0000000000013,41.67741935484128,-248.7741935483868,-100.90322580645125,-329.29032258064655,-142.67741935484003,-168.54838709677398,-124.22580645161216,-28.548387096775684,-108.0645161290294,132.70967741935493,-84.70967741935397,273.2258064516113,-75.83870967742035,30,7,7080,395,427,826,1419,474,852,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hillary_Clinton,30,7782,30,6030,-350.6774193548387,-55.41935483870968,-413.0322580645161,25.16129032258064,-339.38709677419354,60.74193548387096,-310.741935483871,137.32258064516128,-241.0967741935484,235.9032258064516,-149.45161290322585,322.48387096774195,-69.80645161290316,438.06451612903226,38.83870967741933,565.2903225806456,216.0645161290312,674.6774193548413,447.7096774193551,765.2580645161297,651.6129032258053,867.32258064516,883.7741935483873,967.774193548388,1095.1935483870957,1065.9354838709703,1327.8709677419356,1171.290322580646,1539.8064516129018,1262.1612903225796,30,4,7182,731,2699,2691,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurricane_Dorian,39,11507,99,13463,-286.0,-439.0,-1350.0,-1430.0,-1820.0,-2499.0,-2699.645161290323,-2745.0,-3302.0,-3439.0,-3495.1290322580644,-3583.0,-3833.0,-4488.580645161291,-4755.0,-4869.41935483871,-5075.290322580645,-5158.0,-5249.0,-5735.967741935484,-5507.064516129032,-5779.709677419351,-6112.612903225806,-5683.290322580645,-1018.8387096774196,-1150.0645161290252,-1379.8064516129034,-930.4193548387098,-1406.1612903225778,-1985.4516129032247,38,8,5520,1004,396,2003,440,438,275,232,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurricane_Dorian,240,179544,227,113762,-3258.4193548387098,-12974.225806451614,-17556.25806451613,-16046.16129032258,-21008.612903225807,-25495.93548387097,-29475.548387096776,-23151.16129032258,-27767.90322580645,-30196.16129032258,-34698.1935483871,-38203.48387096774,-39672.064516129045,-47441.838709677424,-52537.45161290323,-51761.645161290326,-57884.93548387097,-63939.22580645161,-40851.3225806451,-19747.806451612905,-8599.451612903216,-8023.387096774194,-2563.935483870951,5271.25806451613,2291.7419354838707,15258.451612903224,25027.16129032258,38169.87096774193,50994.9677419355,61765.967741935485,160,13,20567,1196,771,1047,800,1050,825,867,828,862,675,386,476,10778,0,0,0,0,0,0,0,0,0,0,0,0
Hurricane_Dorian,73,49957,112,64030,-503.35483870967744,-1909.5483870967744,293.93548387096774,-3643.258064516129,-1719.774193548387,-2649.387096774197,-2988.483870967742,-4602.258064516129,-5667.548387096775,-6164.387096774194,-7915.451612903224,-3663.3870967742055,-192.7741935483868,-1253.741935483871,-1979.8387096774204,-1661.6774193548388,-2859.35483870968,-4308.096774193548,-4557.419354838718,-6751.774193548387,-5309.0,-8012.451612903226,-6970.0,-9739.129032258064,-8799.0,-9338.225806451614,-10751.677419354834,-12571.0,-13807.870967741934,-14019.645161290322,54,8,8917,771,773,754,3447,815,793,391,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurricane_Dorian,97,40356,106,106566,-4374.064516129032,-7970.612903225807,-9837.16129032258,-11076.322580645165,-13178.419354838708,-15658.09677419355,-18403.387096774182,-20699.516129032258,-23538.48387096773,-25044.64516129032,-29234.67741935484,-28058.838709677417,-31420.58064516128,-33195.35483870967,-35271.096774193546,-36300.54838709678,-38616.064516129016,-41241.29032258064,-43040.0,-44866.32258064516,-46593.67741935484,-48110.96774193549,-49910.516129032265,-51617.096774193575,-53656.9677419355,-56509.41935483871,-58183.74193548388,-62939.45161290323,-62088.0,-66813.90322580645,82,5,10508,212,1572,5383,1673,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurricane_Matthew,40,7049,43,9115,-40.64516129032268,-365.4193548387097,-150.64516129032208,-137.41935483870998,-587.5483870967743,-428.1935483870958,-248.87096774193543,-702.6774193548388,-595.6451612903219,-276.38709677419354,-651.9677419354844,-340.2903225806449,-794.225806451613,-344.0,-825.6451612903227,-359.41935483870964,-634.4516129032268,-1006.7741935483872,-625.3870967741923,-1065.774193548387,-1052.9032258064517,-778.9032258064515,-835.8709677419345,-1186.4516129032274,-1500.7419354838703,-1583.7741935483891,-1885.1612903225807,-1627.4838709677415,-1949.483870967742,-2315.2903225806454,40,8,6245,531,311,706,396,1754,447,677,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurricane_Matthew,241,158784,213,120462,-5253.0,1039.0,-8141.0,-11929.0,-16760.0,-20390.0,-25765.0,-30238.0,-34696.0,-39192.0,-43655.0,-41685.0,-48731.0,-39978.0,-29145.0,-4913.0,2252.0,9997.0,23404.0,32634.0,49074.0,59565.0,69865.0,63962.0,63877.0,57012.0,51966.0,53402.0,48361.0,40599.0,166,11,27668,1184,777,1040,772,1630,2579,17531,527,614,358,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurricane_Matthew,92,50580,100,50216,-2426.1290322580644,-3558.7741935483864,-3063.5806451612902,-4071.2258064516127,-5529.258064516129,-4976.774193548386,119.35483870967744,142.38709677419348,-1742.0645161290324,-1358.5161290322585,-1038.483870967734,-1953.6451612903224,-3365.612903225815,-5028.322580645161,-3692.161290322566,-4243.741935483875,-6565.838709677422,-5869.129032258064,-7594.967741935484,-8990.032258064517,-254.9354838709677,-377.935483870968,-113.38709677419403,-2084.677419354839,4196.83870967742,3038.258064516129,2979.8064516129034,3076.4193548387098,1453.6129032258068,262.4516129032253,69,10,9966,206,776,1018,1535,3226,1502,829,290,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hurricane_Matthew,113,38639,91,92405,-2244.741935483871,-4384.419354838709,-5927.129032258064,-9981.064516129032,-13114.258064516134,-13892.93548387096,-16048.967741935485,-20947.41935483871,-21726.09677419355,-22280.09677419355,-26849.645161290315,-28431.2258064516,-28822.419354838697,-32210.93548387097,-36380.16129032258,-34499.354838709674,-38413.93548387096,-40112.1935483871,-42129.48387096774,-44681.3870967742,-45106.8064516129,-45982.45161290322,-35990.32258064516,-40410.9677419355,-42090.93548387097,-43234.7741935484,-47938.29032258064,-49197.967741935485,-50416.41935483871,-55107.32258064516,95,7,10916,218,809,2219,3925,835,365,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPL,17,7569,33,16613,-53.58064516129032,-71.0,-80.93548387096774,-656.7419354838705,-1148.0,-1583.7419354838703,-1345.5161290322585,-1327.6451612903224,-1460.0,-1465.8064516129032,-2911.0,-2921.967741935484,-4030.3870967741937,-3818.129032258064,-5230.0,-6290.0,-6267.612903225808,-6507.129032258062,-6988.290322580644,-7426.903225806448,-8864.451612903218,-7425.645161290327,-8514.032258064517,-8562.935483870968,-7831.516129032258,-9245.774193548386,-10453.41935483871,-8338.258064516129,-9803.0,-9021.41935483871,15,3,3043,801,705,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPL,18,7785,19,19702,-2391.0,-2391.0,-4618.774193548387,-4581.032258064516,-4361.1612903225805,-4376.0,-4778.258064516131,-6750.064516129032,-6668.387096774193,-6017.322580645161,-8488.93548387097,-8534.09677419355,-10589.290322580646,-10861.612903225809,-9408.645161290324,-9309.193548387098,-10335.0,-8242.58064516129,-8260.0,-8362.354838709674,-10820.41935483871,-10782.67741935484,-13149.935483870968,-13112.193548387097,-11257.806451612903,-12255.806451612903,-12598.0,-12598.0,-12619.935483870968,-12231.645161290324,15,2,1680,212,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPL,23,7006,105,19776,-79.80645161290322,-205.61290322580643,-265.4193548387097,-328.0,-376.2580645161291,-436.8387096774194,-3376.0,-2852.0,-2912.0,-3489.0,-3819.870967741936,-3909.677419354839,-3928.0,-4142.645161290322,-5202.0,-6125.451612903224,-6449.548387096775,-8929.129032258064,-8974.612903225807,-9929.0,-10089.0,-11002.741935483871,-11326.225806451608,-10815.354838709678,-10907.0,-10991.0,-11082.0,-13069.54838709677,-13344.387096774191,-14147.741935483838,20,3,2366,789,792,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPL,6,1291,6,1188,-401.633431085044,-384.8123167155425,-370.8064516129032,-360.741935483871,-350.6774193548387,-228.67741935483883,-84.29032258064524,22.06451612903226,14.32258064516129,6.58064516129032,-93.03225806451604,-238.5806451612901,-371.1612903225807,-361.0967741935484,-351.0322580645161,-272.0645161290323,-124.19354838709695,23.67741935483872,28.90322580645162,21.16129032258064,-32.645161290322534,-178.58064516129014,-324.51612903225777,-353.45161290322585,-343.38709677419354,-305.45161290322585,-128.16129032258084,49.12903225806417,118.48387096774196,110.74193548387096,6,1,1171,1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISIS,40,17701,35,18211,-1496.0,-2807.032258064516,-3232.677419354839,-3788.290322580645,-3420.6129032258063,-3567.483870967744,-4874.064516129032,-4931.645161290323,-5930.096774193547,-6460.451612903225,-6558.548387096775,-6520.741935483871,-6574.548387096775,-6519.5161290322585,-6569.83870967742,-8460.290322580646,-10338.870967741936,-9217.806451612903,-8501.129032258064,-3349.0967741935483,958.5806451612772,1644.225806451613,598.8064516129084,552.2258064516137,-903.516129032258,505.7741935483888,904.2903225806452,-700.258064516129,-2164.8387096774195,-1081.6774193548388,35,2,3317,679,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISIS,22,7620,29,14480,-37.41935483870968,-20.709677419354843,-1317.0,-2433.4193548387098,-2427.0967741935483,-1651.516129032258,-2967.0,-3898.935483870967,-3570.193548387098,-3526.0,-4121.419354838708,-4411.645161290323,-4670.032258064513,-5257.290322580647,-4692.290322580645,-4686.677419354839,-5967.032258064516,-7064.387096774194,-6004.967741935484,-5284.387096774193,-6599.451612903225,-7698.806451612903,-6611.645161290323,-5958.096774193552,-6928.709677419354,-7926.806451612899,-7748.774193548387,-7061.93548387097,-6796.225806451613,-6840.0,19,3,4044,779,590,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISIS,7,1383,7,1457,-17.72208436724565,-19.59801488833746,-10.7741935483871,0.9677419354838684,-112.19354838709668,-319.03225806451604,-447.8064516129032,-436.06451612903226,-400.3870967741936,-221.09677419354853,-41.80645161290323,-37.38709677419354,-46.41935483870968,-197.0645161290321,-404.3548387096775,-502.1290322580645,-490.3870967741936,-425.483870967742,-227.6774193548389,-44.64516129032256,-53.67741935483872,-62.70967741935484,-242.06451612903209,-449.8064516129029,-516.4516129032259,-504.7096774193548,-412.0645161290323,-211.54838709677443,-55.93548387096772,-64.96774193548387,7,1,1243,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISIS,8,1828,16,1872,-374.1612903225807,-324.93548387096774,22.06451612903226,-44.51612903225802,-367.8064516129032,-255.8064516129033,115.48387096774194,2.709677419354932,-269.45161290322585,-108.74193548387107,182.9032258064516,147.16129032258067,86.25806451612911,52.0,52.0,29.29032258064518,8.0,-3.6129032258064058,-38.967741935483886,-56.0,-56.0,-70.1935483870968,-76.0,-76.0,-92.12903225806448,-96.0,-113.41935483870968,-457.41935483870935,-469.6774193548388,-38.32258064516088,8,1,1668,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ind_vs_SA,37,15132,40,6356,-456.6774193548387,-477.8387096774193,-479.258064516129,-987.3548387096774,1895.6129032258063,4208.935483870968,4182.225806451613,3913.2258064516127,4232.903225806452,4594.225806451613,4274.129032258065,4126.225806451614,4006.1935483870966,4038.129032258064,4520.677419354839,4502.1612903225805,4007.193548387097,4074.6129032258063,3623.032258064516,4109.451612903225,3744.25806451613,3826.645161290321,3634.4193548387098,3658.935483870968,4143.064516129032,4139.387096774193,3956.9677419354734,8742.935483870968,8948.354838709678,8477.41935483871,34,4,3974,1321,1142,465,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ind_vs_SA,192,182167,145,64899,-4971.419354838709,-10.83870967741936,-2377.064516129032,-7492.645161290322,-12644.774193548386,-17358.967741935485,-16826.483870967742,-9899.516129032258,-16049.193548387097,-20291.258064516136,-23009.96774193548,-24196.41935483868,-28455.451612903227,-19495.22580645162,-8293.967741935487,4786.290322580645,12956.870967741936,19852.83870967743,22081.322580645163,31332.612903225807,38802.12903225805,46534.77419354839,41175.83870967742,51295.83870967732,62382.06451612897,79706.19354838706,87762.67741935483,100730.29032258062,109164.16129032258,117265.87096774194,114,10,25302,1190,715,1436,1014,1790,897,864,11291,448,5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
